id,title,category,brand,modelno,price,name,desc,cluster_id
walmart_15,avery self-adhesive filing labels 1 3 cut 3-7 16 x 2 3 clear 450 pack,stationery & office machinery,avery,5029,21.47,avery self-adhesive filing labels 1 3 cut 3-7 16 x 2 3 clear 450 pack,,82
walmart_2502,svat twr301-gx012 digital wireless dvr security system with receiver sd card recording and long range night vision cameras,garden - general,svat electronics,twr301-gx012,249.82,svat twr301-gx012 digital wireless dvr security system with receiver sd card recording and long range night vision cameras,,271
amazon_13619,hp universal semi-gloss photo paper 36 inches x 100 feet roll,floppy diskettes,hp,q1421a,74.14,hp universal semi-gloss photo paper 36 inches x 100 feet roll,,700
amazon_6984,hp laserjet 78a black cartridge in retail packaging ce278a,laser printer toner,hp,ce278a,,hp laserjet 78a black cartridge in retail packaging ce278a,,746
amazon_18357,new-innovera d2130b - d2130b compatible high-yield toner 2500 page-yield black - ivrd2130b,computer accessories,innovera,,78.0,new-innovera d2130b - d2130b compatible high-yield toner 2500 page-yield black - ivrd2130b,,633
amazon_16350,xerox 108r00579 - 108r00579 transfer roller,home security systems,xerox,,,xerox 108r00579 - 108r00579 transfer roller,,628
walmart_469,midland xtc200 hd 720p extreme action camera,camcorders,midland,xtc200,155.88,midland xtc200 hd 720p extreme action camera,,559
amazon_2522,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,memory,corsair,hx3x12g1333c9,119.99,corsair hx3x12g1333c9 12 gb xms3 6 x 2 gb pc3-10600 1333mhz 240-pin ddr3 core i7 triple channel memory kit,,117
amazon_8814,lexar jumpdrive firefly 8gb usb 2.0 flash drive ljdff8gbasbna charcoal,usb flash drives,lexar,ljdff8gbasbna,14.99,lexar jumpdrive firefly 8gb usb 2.0 flash drive ljdff8gbasbna charcoal,,728
amazon_16514,new-pendaflex rk15313 - two-ply dark kraft file folders 1 3 cut top tab legal brown 100 box - essrk15313,laminating supplies,pendaflex,,,new-pendaflex rk15313 - two-ply dark kraft file folders 1 3 cut top tab legal brown 100 box - essrk15313,,212
walmart_2267,cooler master storm 17 sf-19 laptop cooler,electronics - general,coolermaster,sga-6000-kkyf1,83.75,cooler master storm 17 sf-19 laptop cooler,,276
amazon_21757,oki 43502001 type 9 black toner cartridge,printer ink toner,oki data,43502001,68.11,oki 43502001 type 9 black toner cartridge,,682
walmart_1841,belkin f2e9142-wht-apl adc to dvi apple monitor adapter,electronics - general,belkin,f2e9142-wht-apl,29.88,belkin f2e9142-wht-apl adc to dvi apple monitor adapter,,39
amazon_9016,hp 56 black ink cartridge in retail packaging c6656an 140,printer ink toner,hp,hewc6656an,21.5,hp 56 black ink cartridge in retail packaging c6656an 140,,225
walmart_1964,just mobile aluminum slide stand for ipad silver,mp3 accessories,macsense,st-828,49.88,just mobile aluminum slide stand for ipad silver,,402
amazon_19123,prince of persia jc cs,audio video accessories,encore,21191,12.54,prince of persia jc cs,,183
amazon_6759,lexmark t650a11a black print t65x return program toner cartridge,printer ink toner,lexmark,t650a11a,128.92,lexmark t650a11a black print t65x return program toner cartridge,,305
walmart_428,hp 27 black inkjet cartridge c8727an,printers,hp,c8727an,19.97,hp 27 black inkjet cartridge c8727an,,167
amazon_1766,penpower portable color business card scanner worldcard ultra plus,scanners,penpower,penpower worldcard ultra plus,152.96,penpower portable color business card scanner worldcard ultra plus,,748
amazon_14869,mobile accessory kit,cases,amp,06-ce-mak1,31.39,mobile accessory kit,,214
amazon_11683,sunpak 72-in-1 high speed card reader - universal usb 2.0 card reader including sim,memory card readers,sunpak,,19.95,sunpak 72-in-1 high speed card reader - universal usb 2.0 card reader including sim,,102
amazon_16862,new-easy watch hidden camera in pir motion detection housing - dq2434,home security systems,mace,,172.0,new-easy watch hidden camera in pir motion detection housing - dq2434,,381
walmart_636,ep 16gb usb 2.0 mobile swingdrive flash drive,usb drives,ep memory,epsw/16gb -2.0,29.84,ep 16gb usb 2.0 mobile swingdrive flash drive,,813
amazon_3324,v7 3 button ps2 optical mouse,mice,v7,m30p20-7n,6.99,v7 3 button ps2 optical mouse,,415
amazon_16756,new-crown nr0310gy - needle rib wipe scrape mat polypropylene 36 x 120 gray - cwnnr0310gy,laminating supplies,crown,,143.0,new-crown nr0310gy - needle rib wipe scrape mat polypropylene 36 x 120 gray - cwnnr0310gy,,336
walmart_42,sony mdrex35lp vb colorful headphone with case - violet blue,mp3 accessories,sony,mdrex35lp/vb,13.54,sony mdrex35lp vb colorful headphone with case - violet blue,,16
walmart_1367,razer lycosa gaming keyboard,electronics - general,razer,lycosa,67.84,razer lycosa gaming keyboard,,554
amazon_1450,b-121c paper shredder,audio video accessories,fellowes,,133.84,b-121c paper shredder,,683
amazon_5511,simplism silicone case set for ipad brown,cases sleeves,simplism,tr-scipad-br/en,19.71,simplism silicone case set for ipad brown,,641
walmart_395,avery 8691 cd dvd and jewel case spine label,stationery & office machinery,avery,8691,27.54,avery 8691 cd dvd and jewel case spine label,,763
walmart_2488,rca cassette adapter,mp3 accessories,rca,ah760r,12.88,rca cassette adapter,,645
walmart_1930,targus ipad deluxe zierra case and accessory bundle black,mp3 accessories,targus,bus0250,79.99,targus ipad deluxe zierra case and accessory bundle black,,501
amazon_6508,arkon cmp114 camera video recorder windsheild dashboard mount,computer accessories,arkon,,11.99,arkon cmp114 camera video recorder windsheild dashboard mount,,675
walmart_388,fellowes b-121c shredder,stationery & office machinery,fellowes,fel3373001,369.99,fellowes b-121c shredder,,683
amazon_2813,da-lite tensioned cosmopolitan electrol - projection screen motorized - 1 1 - dual vision,projection screens,da-lite,cosmopolitan electrol,,da-lite tensioned cosmopolitan electrol - projection screen motorized - 1 1 - dual vision,,50
amazon_14918,hp touchstone charging dock for touchpad,docking stations,hp,fb339aa #aba,44.34,hp touchstone charging dock for touchpad,,615
walmart_2461,filemate imagine series k2010 usb standard keyboard,computers,,,15.12,filemate imagine series k2010 usb standard keyboard,,596
walmart_1686,boise aspen 30 office paper 92 brightness 20lb 8-1 2 x 14 5000 sheets carton,stationery & office machinery,,54901,52.54,boise aspen 30 office paper 92 brightness 20lb 8-1 2 x 14 5000 sheets carton,,356
amazon_16916,innovera m4640 - m4640 compatible remanufactured high-yield ink 484 page-yield black,hard drive bags,innovera,,,innovera m4640 - m4640 compatible remanufactured high-yield ink 484 page-yield black,,417
amazon_15489,sharp el-1192bl desktop 2 color printing calculator,printing,sharp,el-1192bl,36.89,sharp el-1192bl desktop 2 color printing calculator,,165
amazon_4496,case logic upc-2 mossy oak universal pocket,cases bags,case logic,upc-2,11.99,case logic upc-2 mossy oak universal pocket,,389
walmart_907,zalman n series ssd0064n1 mlc 64gb internal sata ii solid state drive,hard drives,zalman usa inc,ssd0064n1,144.0,zalman n series ssd0064n1 mlc 64gb internal sata ii solid state drive,,85
amazon_16818,new-post-it c50 - notes dispenser with weighted base plastic 12 x 8 x 2 charcoal gray - mmmc50,shredders,post-it,,41.06,new-post-it c50 - notes dispenser with weighted base plastic 12 x 8 x 2 charcoal gray - mmmc50,,580
amazon_16220,new-pendaflex pn925 - recycled top tab file guides alpha 1 5 tab pressboard letter 25 set - esspn925,laminating supplies,pendaflex,,27.0,new-pendaflex pn925 - recycled top tab file guides alpha 1 5 tab pressboard letter 25 set - esspn925,,367
amazon_9026,hp 16 inch notebook sleeve - onyx,bags cases,hp,nu561aa #aba,18.32,hp 16 inch notebook sleeve - onyx,,644
amazon_14924,hp 58 photo ink cartridge in retail packaging,inkjet printer ink,hp,c6658an/424,,hp 58 photo ink cartridge in retail packaging,,818
walmart_138,sony nsz-gt1 internet tv and blu-ray disc player powered by google tv,home theater,sony,nsz-gt1,198.0,sony nsz-gt1 internet tv and blu-ray disc player powered by google tv,,819
walmart_2507,griffin ipod touch 4g formfit case black clear,mp3 accessories,arkon,gb01957,17.13,griffin ipod touch 4g formfit case black clear,,242
walmart_1813,xantech 283tpd designer twin plug blink emitter,stereos/audio,xantech,283tpd,14.88,xantech 283tpd designer twin plug blink emitter,,238
walmart_2344,hp scanjet 5590 digital flatbed scanner,printers,hp,hp sj5590,273.99,hp scanjet 5590 digital flatbed scanner,,273
walmart_1282,d-link systems powerline av 4-port switch starter kit dhp-347av,networking,d-link,dhp-347av,112.0,d-link systems powerline av 4-port switch starter kit dhp-347av,,411
walmart_738,bond street ltd. 5 attach case aluminum 18 x 5 x 13-1 2 black silver,electronics - general,bond street ltd.,bnd416020sil,91.49,bond street ltd. 5 attach case aluminum 18 x 5 x 13-1 2 black silver,,17
amazon_20821,powermat pbl01-001-us wireless charging system for blackberry torch - charger - retail packaging - black,chargers,powermat,pbl01-001-us,38.45,powermat pbl01-001-us wireless charging system for blackberry torch - charger - retail packaging - black,,433
amazon_4900,imation dc6250 250 500mb cartridge 3m 1-pack,data cartridges,imation,42482,29.0,imation dc6250 250 500mb cartridge 3m 1-pack,,563
walmart_600,kensington k72334us slimblade mouse with nano receiver - laser,mice,kensington,k72334us,32.88,kensington k72334us slimblade mouse with nano receiver - laser,,111
walmart_829,joby gorillapod original yellow,photography - general,joby,gp1ayen,19.94,joby gorillapod original yellow,,586
walmart_1562,pioneer 10 subwoofer with single voice coil 350w,car stereos,pioneer,ts-w259s4,113.0,pioneer 10 subwoofer with single voice coil 350w,,846
walmart_1140,genius luxemate t810 wireless keyboard,electronics - general,genius,31340145100,89.99,genius luxemate t810 wireless keyboard,,562
walmart_1860,chicago white sox pink iphone 4 hard case,electronics - general,tribeca,fva4556,29.99,chicago white sox pink iphone 4 hard case,,434
amazon_15829,genius easypen i405 graphics tablet silver,graphics tablets,genius,31100058100,35.35,genius easypen i405 graphics tablet silver,,93
walmart_2006,cables unlimited usb 2.0 7 port hub with power,electronics - general,cables unlimited,usb-1870,27.0,cables unlimited usb 2.0 7 port hub with power,,262
walmart_317,siig headrest ipad car mount,mp3 accessories,siig,ce-mt0e12-s1,40.88,siig headrest ipad car mount,,479
amazon_2533,cooler master blademaster 120mm pwm high air flow silent case fan r4-bmbs-20pk-r0,case fans,cooler master,r4-bmbs-20pk-r0,9.77,cooler master blademaster 120mm pwm high air flow silent case fan r4-bmbs-20pk-r0,,623
walmart_1104,tomtom one carry case,gps,tomtom,9n00 .181,19.96,tomtom one carry case,,530
walmart_699,avery file folder labels on mini-sheets 3-7 16 x 2 3 300 pack,stationery & office machinery,avery,2180,9.21,avery file folder labels on mini-sheets 3-7 16 x 2 3 300 pack,,23
walmart_1922,avery postage meter labels for personal post office e700 1-3 16 x 6 white 60 pack,stationery & office machinery,avery,5289,9.54,avery postage meter labels for personal post office e700 1-3 16 x 6 white 60 pack,,128
amazon_14117,pioneer ts-w2502d2 10 in . champion series pro subwoofer with 3000 watts,accessories supplies,pioneer,ts-w2502d2,,pioneer ts-w2502d2 10 in . champion series pro subwoofer with 3000 watts,,230
amazon_12347,case logic vnc-218 18-inch laptop case black,laptop netbook computer accessories,case logic,vnc-218,29.24,case logic vnc-218 18-inch laptop case black,,542
walmart_426,ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive iphone alarm clock speaker,,163
walmart_585,iluv ipod nano 6g clear glare-free screen film,mp3 accessories,iluv,icc1113clr,11.88,iluv ipod nano 6g clear glare-free screen film,,99
amazon_21690,maxell 631012 blu-ray disc 15 pack,blank media,maxell,631012,14.03,maxell 631012 blu-ray disc 15 pack,,441
amazon_13589,iluv icc1112clr ipod nano 6g clear type protective film,printers,apple,,,iluv icc1112clr ipod nano 6g clear type protective film,,640
walmart_1545,royal ds3 postal rate scale,stationery & office machinery,royal,ds3,24.54,royal ds3 postal rate scale,,240
amazon_13318,ufc mixed martial arts lyoto machida mouse pad,mouse pads,wincraft,86210010,9.06,ufc mixed martial arts lyoto machida mouse pad,,30
amazon_8545,noise canceling headphone,headphones,compucessory,,24.49,noise canceling headphone,,593
walmart_1666,brother pt-18r p-touch label printer,printers,brother,pt-18r,129.88,brother pt-18r p-touch label printer,,842
walmart_1653,sabrent 32 usb 2.0 active extension cable,electronics - general,sabrent,cb-usbxt,13.88,sabrent 32 usb 2.0 active extension cable,,159
walmart_1353,kingston hyperx grey series 4gb 2 x 2gb ddr3 sdram 1600 240-pin desktop memory model,memory,kingston,khx1600c9d3x2k2/4gx,49.99,kingston hyperx grey series 4gb 2 x 2gb ddr3 sdram 1600 240-pin desktop memory model,,445
walmart_1963,human toolz 3-in-1 netbook pad galaxy black champagne,electronics - general,human toolz,3n1mgc,9.88,human toolz 3-in-1 netbook pad galaxy black champagne,,646
amazon_17701,cardinal 21110 - holdit self-adhesive multi-punched binder insert strips 25 strips pack,printer accessories,cardinal,,,cardinal 21110 - holdit self-adhesive multi-punched binder insert strips 25 strips pack,,537
walmart_545,roocase multi-angle leather case for lg g-slate 8.9-inch 4g tablet,electronics - general,roocase,222052,35.99,roocase multi-angle leather case for lg g-slate 8.9-inch 4g tablet,,298
amazon_2465,2.4 ghz wireless optical nano mouse black,mice,gear head,mp2800blk,11.99,2.4 ghz wireless optical nano mouse black,,701
amazon_20397,new-haier ptheatre 4 gb 2 pocket theater mp3 player with video - herptheatre,internal hard drives,haier,,,new-haier ptheatre 4 gb 2 pocket theater mp3 player with video - herptheatre,,366
amazon_10288,belkin f8z414ttp ac charger with swivel plug charge sync cable for ipod and iphone,chargers,belkin,f8z414ttp,14.99,belkin f8z414ttp ac charger with swivel plug charge sync cable for ipod and iphone,,62
walmart_2479,microsoft lifecam studio 1080p usb hd webcam q2f-00001,electronics - general,microsoft,q2f00001,57.82,microsoft lifecam studio 1080p usb hd webcam q2f-00001,,667
walmart_615,tp-link network tl-sg1024d 24 port gigabit desktop switch,networking,global marketing,tl-sg1024d,116.0,tp-link network tl-sg1024d 24 port gigabit desktop switch,,191
walmart_1932,hp 56 black inkjet cartridge c6656an,printers,hp,c6656an,23.97,hp 56 black inkjet cartridge c6656an,,225
walmart_1539,lexar platinum ii 16gb sd sdhc memory card,usb drives,lexar,lsd16gbsbna100,32.98,lexar platinum ii 16gb sd sdhc memory card,,621
walmart_714,vivitar high definition .43 x wide angle lens attachment,camera and camcorder accessories,vivitar,viv-43-58w,22.88,vivitar high definition .43 x wide angle lens attachment,,523
walmart_2408,sima 2-in-1 lens cleaner,photography - general,sima,ple,9.88,sima 2-in-1 lens cleaner,,286
amazon_8235,logitech wireless mouse m305 black,mice,logitech,910-001752,20.59,logitech wireless mouse m305 black,,823
amazon_15495,sennheiser sh230 monaural headset with microphone,accessories supplies,sennheiser,sh230,52.99,sennheiser sh230 monaural headset with microphone,,399
walmart_717,alera lcd crt mobile computer security cabinet 26w x 24d x 63h light gray,electronics - general,alera,alecc616326lg,524.99,alera lcd crt mobile computer security cabinet 26w x 24d x 63h light gray,,264
